instance,dimension,algorithm,run,seed,best_known,best_length,gap_percent,final_mean_length,runtime_seconds,budget_mode
tsp225,225,MWI-H,30,20360549,3919,4123,5.20540954325083,4123.0,1.1001709000001938,standard
tsp225,225,ILS,1,20361520,3919,4264,8.803266139321256,4369.0,0.4684064140001283,standard
tsp225,225,ILS,2,20361521,3919,4946,26.205664710385303,4946.0,0.317508044999613,standard
tsp225,225,ILS,3,20361522,3919,4483,14.391426384281704,4483.0,0.4642397340003299,standard
tsp225,225,ILS,4,20361523,3919,4385,11.89078846644552,4385.0,0.3762838110001212,standard
tsp225,225,ILS,5,20361524,3919,5106,30.288338861954585,5269.0,0.3529984719998538,standard
tsp225,225,ILS,6,20361525,3919,5087,29.80352130645573,5087.0,0.2967449560001114,standard
tsp225,225,ILS,7,20361526,3919,5044,28.706302628221486,5044.0,0.3204750830000193,standard
tsp225,225,ILS,8,20361527,3919,4380,11.76320489920898,4389.0,0.419508118000067,standard
tsp225,225,ILS,9,20361528,3919,4701,19.954069915794847,4701.0,0.3860048859996823,standard
tsp225,225,ILS,10,20361529,3919,4735,20.82163817300332,4761.0,0.4529507069996725,standard
tsp225,225,ILS,11,20361530,3919,4574,16.71344730798673,4574.0,0.4727684260001297,standard
tsp225,225,ILS,12,20361531,3919,4293,9.543250829293187,4295.0,0.4396302529999047,standard
tsp225,225,ILS,13,20361532,3919,4454,13.651441694309773,4454.0,0.4632202309999229,standard
tsp225,225,ILS,14,20361533,3919,5158,31.615207961214598,5158.0,0.2329047360003642,standard
tsp225,225,ILS,15,20361534,3919,4572,16.662413881092114,4572.0,0.4182278439998299,standard
tsp225,225,ILS,16,20361535,3919,4651,18.678234243429447,4651.0,0.3689563570001155,standard
tsp225,225,ILS,17,20361536,3919,4461,13.830058688440928,4449.0,0.412032267000086,standard
tsp225,225,ILS,18,20361537,3919,4433,13.115590711916305,4433.0,0.3781525560002592,standard
tsp225,225,ILS,19,20361538,3919,4384,11.865271752998211,4571.0,0.4030665989998852,standard
tsp225,225,ILS,20,20361539,3919,5691,45.21561622862976,5691.0,0.2738555539999652,standard
tsp225,225,ILS,21,20361540,3919,4174,6.506761929063536,4424.0,0.4062956269999631,standard
tsp225,225,ILS,22,20361541,3919,4489,14.544526664965552,4805.0,0.3933977719998438,standard
tsp225,225,ILS,23,20361542,3919,5472,39.6274559836693,5472.0,0.2358309350001945,standard
tsp225,225,ILS,24,20361543,3919,5224,33.299311048736925,5224.0,0.2669905879997714,standard
tsp225,225,ILS,25,20361544,3919,4487,14.493493238070936,4487.0,0.3612844499998573,standard
tsp225,225,ILS,26,20361545,3919,4494,14.672110232202092,5091.0,0.4343958929998734,standard
tsp225,225,ILS,27,20361546,3919,4420,12.7838734371013,4597.0,0.4382841220003683,standard
tsp225,225,ILS,28,20361547,3919,4605,17.50446542485328,4607.0,0.4517342510002891,standard
tsp225,225,ILS,29,20361548,3919,4373,11.584587905077823,4373.0,0.3708400150003399,standard
tsp225,225,ILS,30,20361549,3919,4251,8.471548864506252,4391.0,0.4635455259999617,standard
